club_id,club_name,season,financial_year_end,currency_original,gbp_to_eur_rate,eur_to_usd_rate,gbp_to_usd_rate,inflation_adjustment_to_2025_26,real_price_basis_label,economic_factors_complete,fx_source,inflation_source,economic_factor_notes,turnover_original,turnover_gbp,turnover_eur,turnover_usd,turnover_gbp_real_2025_26,turnover_eur_real_2025_26,turnover_usd_real_2025_26,gate_and_matchday_income_original,gate_and_matchday_income_gbp,gate_and_matchday_income_eur,gate_and_matchday_income_usd,gate_and_matchday_income_gbp_real_2025_26,gate_and_matchday_income_eur_real_2025_26,gate_and_matchday_income_usd_real_2025_26,tv_and_broadcasting_original,tv_and_broadcasting_gbp,tv_and_broadcasting_eur,tv_and_broadcasting_usd,tv_and_broadcasting_gbp_real_2025_26,tv_and_broadcasting_eur_real_2025_26,tv_and_broadcasting_usd_real_2025_26,commercial_income_original,commercial_income_gbp,commercial_income_eur,commercial_income_usd,commercial_income_gbp_real_2025_26,commercial_income_eur_real_2025_26,commercial_income_usd_real_2025_26,sporting_revenue_original,sporting_revenue_gbp,sporting_revenue_eur,sporting_revenue_usd,sporting_revenue_gbp_real_2025_26,sporting_revenue_eur_real_2025_26,sporting_revenue_usd_real_2025_26,wage_bill_original,wage_bill_gbp,wage_bill_eur,wage_bill_usd,wage_bill_gbp_real_2025_26,wage_bill_eur_real_2025_26,wage_bill_usd_real_2025_26,wages_as_proportion_of_turnover,net_debt_original,net_debt_gbp,net_debt_eur,net_debt_usd,net_debt_gbp_real_2025_26,net_debt_eur_real_2025_26,net_debt_usd_real_2025_26,profit_loss_before_tax_original,profit_loss_before_tax_gbp,total_revenue_eur,total_revenue_gbp,total_revenue_usd,total_revenue_gbp_real_2025_26,total_revenue_eur_real_2025_26,total_revenue_usd_real_2025_26,matchday_revenue_eur,matchday_revenue_gbp,matchday_revenue_usd,matchday_revenue_gbp_real_2025_26,matchday_revenue_eur_real_2025_26,matchday_revenue_usd_real_2025_26,broadcast_revenue_eur,broadcast_revenue_gbp,broadcast_revenue_usd,broadcast_revenue_gbp_real_2025_26,broadcast_revenue_eur_real_2025_26,broadcast_revenue_usd_real_2025_26,commercial_revenue_eur,commercial_revenue_gbp,commercial_revenue_usd,commercial_revenue_gbp_real_2025_26,commercial_revenue_eur_real_2025_26,commercial_revenue_usd_real_2025_26,other_revenue_eur,staff_costs_eur,staff_costs_usd,staff_costs_gbp_real_2025_26,staff_costs_eur_real_2025_26,staff_costs_usd_real_2025_26,profit_loss_before_tax_eur,profit_loss_before_tax_usd,profit_loss_before_tax_gbp_real_2025_26,profit_loss_before_tax_eur_real_2025_26,profit_loss_before_tax_usd_real_2025_26,matchday_share,broadcast_share,commercial_share,confidence_level,requires_manual_review,source_url,source_document,notes
liverpool,Liverpool,2020/21,2021-05-31,GBP,1.14415,1.162173,1.3297,1.273808,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2020 and 2021.,487365000,487365000.0,557618664.75,648049240.5,620809435.9200001,710299116.1078681,825490306.942824,3636000,3636000.0,4160129.4,4834789.2,4631565.888,5299206.1107552005,6158593.1612736005,266147000,266147000.0,304512090.05,353895665.90000004,339020177.776,387889936.40241045,450795130.3887473,217582000,217582000.0,248946445.3,289318785.40000004,277157692.256,317109973.5947024,368536583.39280325,269783000.0,269783000.0,308672219.45,358730455.1,343651743.66400003,393189142.5131656,456953723.5500209,314354000,314354000.0,359668129.1,417996513.8,400426640.032,458148140.1926128,532447303.25055045,0.645007335364665,166724000.0,166724000.0,190757264.6,221692902.8,212374364.992,242988129.7055968,282394193.1298624,-4762000.0,-4762000.0,557618664.75,487365000.0,648049240.5,620809435.9200001,710299116.1078681,825490306.942824,4160129.4,3636000.0,4834789.2,4631565.888,5299206.1107552005,6158593.1612736005,304512090.05,266147000.0,353895665.90000004,339020177.776,387889936.40241045,450795130.3887473,248946445.3,217582000.0,289318785.40000004,277157692.256,317109973.5947024,368536583.39280325,,359668129.1,417996513.8,400426640.032,458148140.1926128,532447303.25055045,-5448442.3,-6332031.4,-6065873.696,-6940269.3892784,-8065792.253571201,0.0074605275307008095,0.5460937900752003,0.4464456823940989,medium,True,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,Group of companies' accounts made up to 31 May 2021,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Matchday revenue was heavily suppressed in the COVID period. The long-term bank borrowing figure OCRs weakly in note 15 and was corroborated with the creditors note."
liverpool,Liverpool,2021/22,2022-05-31,GBP,1.16825,1.117869,1.30595,1.202829,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2021 and 2022.,594271000,594271000.0,694257095.75,776088212.4499999,714806392.6589999,835072568.2238767,933501408.4930209,86767000,86767000.0,101365547.75,113313363.64999999,104365863.843,121925420.43458474,136296599.88576582,260841000,260841000.0,304727498.25,340645303.95,313747119.189,366535071.99254924,409738050.30487454,246663000,246663000.0,288164049.75,322129544.84999996,296693409.627,346612075.79674274,387466758.30238056,347608000.0,347608000.0,406093046.0,453958667.59999996,418112983.03199995,488460492.427134,546034650.1906403,366092000,366092000.0,427686979.0,478097847.4,440346074.26799995,514434301.263591,575069955.6902945,0.6160354451083765,144992000.0,144992000.0,169386904.0,189352302.4,174400582.368,203743480.351416,227758440.5434896,7469000.0,7469000.0,694257095.75,594271000.0,776088212.4499999,714806392.6589999,835072568.2238767,933501408.4930209,101365547.75,86767000.0,113313363.64999999,104365863.843,121925420.43458474,136296599.88576582,304727498.25,260841000.0,340645303.95,313747119.189,366535071.99254924,409738050.30487454,288164049.75,246663000.0,322129544.84999996,296693409.627,346612075.79674274,387466758.30238056,,427686979.0,478097847.4,440346074.26799995,514434301.263591,575069955.6902945,8725659.25,9754140.549999999,8983929.800999999,10495475.990018249,11732563.123615948,0.14600577850845825,0.43892601187000546,0.4150682096215363,medium,True,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,Group of companies' accounts made up to 31 May 2022,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The statement carries a restatement note in the accounting policies section, but the turnover and cost lines used here are the face primary-statement figures. Net debt is estimated from the current intercompany loan plus secured bank loans less cash."
liverpool,Liverpool,2022/23,2023-05-31,GBP,1.1616,1.067321,1.2398,1.112688,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2022 and 2023.,593836000,593836000.0,689799897.6,736237872.8,660754191.168,767532068.4607488,819203046.2100862,79760000,79760000.0,92649216.0,98886448.0,88747994.88,103089670.852608,110029764.052224,241553000,241553000.0,280587964.8,299477409.4,268773124.464,312206861.3773824,333224919.71046716,272523000,272523000.0,316562716.8,337874015.4,303233071.824,352235536.23075837,375948362.44739515,321313000.0,321313000.0,373237180.8,398363857.4,357521119.344,415296532.22999036,443254683.76269114,372881000,372881000.0,433138569.59999996,462297863.8,414900214.12799996,481948088.7310847,514393285.4758944,0.6279191561306489,193413000.0,193413000.0,224668540.79999998,239793437.4,215208324.144,249985989.32567036,266815280.27373117,-9005000.0,-9005000.0,689799897.6,593836000.0,736237872.8,660754191.168,767532068.4607488,819203046.2100862,92649216.0,79760000.0,98886448.0,88747994.88,103089670.852608,110029764.052224,280587964.8,241553000.0,299477409.4,268773124.464,312206861.3773824,333224919.71046716,316562716.8,272523000.0,337874015.4,303233071.824,352235536.23075837,375948362.44739515,,433138569.59999996,462297863.8,414900214.12799996,481948088.7310847,514393285.4758944,-10460208.0,-11164399.0,-10019755.44,-11638947.919103999,-12422492.794511998,0.13431317737557172,0.4067671882472602,0.4589196343771681,medium,True,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,Group of companies' accounts made up to 31 May 2023,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The turnover note needed a cropped OCR pass because the row order was scrambled in the full-page OCR. Net debt is estimated from the intercompany loan plus secured bank loans less cash."
liverpool,Liverpool,2023/24,2024-05-31,GBP,1.16575,1.081578,1.26085,1.061346,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2023 and 2024.,613764000,613764000.0,715495383.0,773864339.4,651415966.344,759388162.765518,821337821.1648324,101661000,101661000.0,118511310.75,128179271.85000001,107897495.70599999,125781505.61926949,136042557.46091008,203705000,203705000.0,237469103.75,256841449.25,216201486.92999998,252036883.38864747,272597644.7956905,308398000,308398000.0,359514968.5,388843618.3,327316983.70799994,381569773.75760096,412697618.9082318,305366000.0,305366000.0,355980414.5,385020721.1,324098982.636,377818389.007917,408640202.25660056,386086000,386086000.0,450079754.5,486796533.1,409770831.756,477690347.11955696,516659553.2195526,0.6290463435457276,306791000.0,306791000.0,357641608.25,386817432.35,325611400.686,379581490.34970444,410547134.5549431,-57104000.0,-57104000.0,715495383.0,613764000.0,773864339.4,651415966.344,759388162.765518,821337821.1648324,118511310.75,101661000.0,128179271.85000001,107897495.70599999,125781505.61926949,136042557.46091008,237469103.75,203705000.0,256841449.25,216201486.92999998,252036883.38864747,272597644.7956905,359514968.5,308398000.0,388843618.3,327316983.70799994,381569773.75760096,412697618.9082318,,450079754.5,486796533.1,409770831.756,477690347.11955696,516659553.2195526,-66568988.0,-71999578.4,-60607101.984,-70652729.13784799,-76416464.5365264,0.16563532563004674,0.3318946696124243,0.5024700047575289,medium,True,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,Group of companies' accounts made up to 31 May 2024,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The turnover note required a crop to recover the full current-year split cleanly. Net debt is estimated from the interest-bearing loan note less cash."
liverpool,Liverpool,2024/25,2025-05-31,GBP,1.1744,1.105586,1.2984,1.030555,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2024 and 2025.,702722000,702722000.0,825276716.8000001,912414244.8,724193670.71,850493046.8818241,940293062.049864,115591000,115591000.0,135750070.4,150083354.4,119122883.00500001,139897913.80107203,154669151.29369202,263659000,263659000.0,309641129.6,342334845.6,271715100.745,319102214.31492805,352794886.8073081,323472000,323472000.0,379885516.8,419996044.8,333355686.96000004,391492918.7658241,432829023.94886404,379250000.0,379250000.0,445391200.00000006,492418200.0,390837983.75000006,459000128.1160001,507464038.1010001,427727000,427727000.0,502322588.8000001,555360736.8,440796198.4850001,517671055.5007841,572329784.112924,0.6086717080154029,282715000.0,282715000.0,332020496.00000006,367077156.0,291353356.82500005,342165382.2552801,378293198.50158006,15212000.0,15212000.0,825276716.8000001,702722000.0,912414244.8,724193670.71,850493046.8818241,940293062.049864,135750070.4,115591000.0,150083354.4,119122883.00500001,139897913.80107203,154669151.29369202,309641129.6,263659000.0,342334845.6,271715100.745,319102214.31492805,352794886.8073081,379885516.8,323472000.0,419996044.8,333355686.96000004,391492918.7658241,432829023.94886404,,502322588.8000001,555360736.8,440796198.4850001,517671055.5007841,572329784.112924,17864972.8,19751260.8,15676802.660000002,18410837.043904003,20354760.573744003,0.16449036745683215,0.3751967349819701,0.46031289756119775,medium,True,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history,Group of companies' accounts made up to 31 May 2025,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The 2024/25 profit and loss account introduces other operating income, but that line is not included in the project revenue total. Net debt is estimated from the interest-bearing loan note less cash."
manchester_city,Manchester City,2011/12,2012-05-31,GBP,1.1932,1.335945,1.59405,1.480844,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2011 and 2012.,231140000,231140000.0,275796248.0,368448717.0,342282282.16,408411219.073312,545615071.877148,21871000,21871000.0,26096477.2,34863467.55,32387539.124,38644811.6827568,51627356.740612194,88153000,88153000.0,105184159.60000001,140520289.65,130540841.132,155761331.63870242,208088627.8064646,121116000,121116000.0,144515611.20000002,193064959.79999998,179353901.904,214005075.75185284,285899087.3300712,110024000.0,110024000.0,131280636.8,175383757.2,162928380.256,194406143.3214592,259715984.5470768,201789000,201789000.0,240774634.8,321661755.45,298818029.916,356549673.29577124,476330880.5875998,0.8730163537250152,26078000.0,26078000.0,31116269.6,41569635.9,38617449.832,46078341.1395424,61558145.9046996,-95296000.0,-95296000.0,275796248.0,231140000.0,368448717.0,342282282.16,408411219.073312,545615071.877148,26096477.2,21871000.0,34863467.55,32387539.124,38644811.6827568,51627356.740612194,105184159.60000001,88153000.0,140520289.65,130540841.132,155761331.63870242,208088627.8064646,144515611.20000002,121116000.0,193064959.79999998,179353901.904,214005075.75185284,285899087.3300712,,240774634.8,321661755.45,298818029.916,356549673.29577124,476330880.5875998,-113707187.2,-151906588.79999998,-141118509.824,-168382605.9219968,-224949960.58494717,0.09462230682703124,0.3813835770528684,0.5239941161201004,high,True,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzA3MzkyODE1NmFkaXF6a2N4/document?format=pdf&download=0,Full accounts made up to 31 May 2012,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from statement borrowings and cash because the report did not present a single net debt line."
manchester_city,Manchester City,2012/13,2013-05-31,GBP,1.20565,1.306142,1.57475,1.442035,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2012 and 2013.,271000000,271000000.0,326731150.00000006,426757250.0,390791485.0,471157753.8902501,615398891.00375,39615000,39615000.0,47761824.75000001,62383721.25000001,57126216.525,68874222.95336626,89959509.47274376,88394000,88394000.0,106572226.10000001,139198451.5,127467241.78999999,153680880.0641135,200729039.0088025,142991000,142991000.0,172397099.15,225175077.25,206198026.685,248602650.87277025,324710342.52220374,128009000.0,128009000.0,154334050.85000002,201582172.75,184593458.315,222555103.01747978,290688548.4815462,233106000,233106000.0,281044248.90000004,367083673.5,336147010.71,405275643.46251154,529347505.1155725,0.860169741697417,53569000.0,53569000.0,64585464.85000001,84357782.75,77248372.91499999,93134500.80496976,121646875.24789624,-79368000.0,-79368000.0,326731150.00000006,271000000.0,426757250.0,390791485.0,471157753.8902501,615398891.00375,47761824.75000001,39615000.0,62383721.25000001,57126216.525,68874222.95336626,89959509.47274376,106572226.10000001,88394000.0,139198451.5,127467241.78999999,153680880.0641135,200729039.0088025,172397099.15,142991000.0,225175077.25,206198026.685,248602650.87277025,324710342.52220374,,281044248.90000004,367083673.5,336147010.71,405275643.46251154,529347505.1155725,-95690029.2,-124984758.00000001,-114451433.88,-137988371.257422,-180232395.50253,0.1461808118081181,0.3261771217712177,0.5276420664206642,high,True,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzA5NTYzMTUzOGFkaXF6a2N4/document?format=pdf&download=0,Full accounts made up to 31 May 2013,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from financial liabilities in the financial instruments note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2013/14,2014-05-31,GBP,1.20935,1.328027,1.60605,1.413703,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2013 and 2014.,346512000,346512000.0,419054287.2,556515597.6,489865053.936,592418302.9775015,786747769.8739128,47457000,47457000.0,57392122.949999996,76218314.85,67090103.271,81135416.39078385,107750060.35838954,133239000,133239000.0,161132584.64999998,213988495.95,188360374.017,227793618.3174589,302516178.6900028,165816000,165816000.0,200529579.6,266308786.79999998,234414576.648,283489268.2692588,376481530.82552034,180696000.0,180696000.0,218524707.6,290206810.8,255450477.288,308929034.7082428,410266239.0483924,205044000,205044000.0,247969961.39999998,329310916.2,289871317.932,350555878.34106416,465547830.1646886,0.5917370826984347,45914000.0,45914000.0,55526095.9,73740179.7,64908759.541999996,78497408.35211769,104246713.2624291,-22929000.0,-22929000.0,419054287.2,346512000.0,556515597.6,489865053.936,592418302.9775015,786747769.8739128,57392122.949999996,47457000.0,76218314.85,67090103.271,81135416.39078385,107750060.35838954,161132584.64999998,133239000.0,213988495.95,188360374.017,227793618.3174589,302516178.6900028,200529579.6,165816000.0,266308786.79999998,234414576.648,283489268.2692588,376481530.82552034,,247969961.39999998,329310916.2,289871317.932,350555878.34106416,465547830.1646886,-27729186.15,-36825120.45,-32414796.086999997,-39200833.64781345,-52059783.25552635,0.13695629588585675,0.3845148219975066,0.47852888211663663,high,True,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0,Full accounts made up to 31 May 2014,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from financial liabilities in the financial instruments note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2014/15,2015-05-31,GBP,1.30965,1.212652,1.58815,1.4031,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2014 and 2015.,351766000,351766000.0,460690341.9,558657172.9,493562874.6,646394618.71989,783851879.29599,43330000,43330000.0,56747134.5,68814539.5,60796323.0,79621904.41695,96553680.37245,135426000,135426000.0,177360660.9,215076801.9,190016220.6,248854743.30879,301774260.74589,173010000,173010000.0,226582546.5,274765831.5,242750331.0,317917970.99415,385523938.17765,178756000.0,178756000.0,234107795.4,283891341.4,250812543.6,328476647.72574,398327941.11833996,193821000,193821000.0,253837672.65,307816821.15,271950245.1,356159638.495215,431897781.755565,0.5509941267774601,-7752000.0,-7752000.0,-10152406.8,-12311338.799999999,-10876831.2,-14244841.981080001,-17274039.47028,10369000.0,10369000.0,460690341.9,351766000.0,558657172.9,493562874.6,646394618.71989,783851879.29599,56747134.5,43330000.0,68814539.5,60796323.0,79621904.41695,96553680.37245,177360660.9,135426000.0,215076801.9,190016220.6,248854743.30879,301774260.74589,226582546.5,173010000.0,274765831.5,242750331.0,317917970.99415,385523938.17765,,253837672.65,307816821.15,271950245.1,356159638.495215,431897781.755565,13579760.85,16467527.35,14548743.9,19053762.448635,23105587.624785,0.12317847660092221,0.3849888846562772,0.4918326387428006,high,True,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history,Full accounts made up to 31 May 2015,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from financial liabilities in the financial instruments note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2015/16,2016-05-31,GBP,1.30075,1.10813,1.4414,1.398206,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2015 and 2016.,391774000,391774000.0,509600030.5,564703043.6,547780757.444,712525820.245283,789571183.7797817,52523000,52523000.0,68319292.25,75706652.2,73437973.738,95524444.3397035,105853495.34595321,161381000,161381000.0,209916335.75,232614573.4,225643882.486,293506280.14366454,325243092.2153204,177870000,177870000.0,231364402.5,256381818.0,248698901.22,323495095.761915,358474596.218508,213904000.0,213904000.0,278235628.0,308321225.6,299081856.22400004,389030724.48336804,431096587.56127363,197584000,197584000.0,257007388.0,284797577.6,276263134.304,359349271.94592804,398205681.7857857,0.5043315789205001,10852000.0,10852000.0,14115739.0,15642072.8,15173331.512,19736710.964234002,21870840.0413968,19589000.0,19589000.0,509600030.5,391774000.0,564703043.6,547780757.444,712525820.245283,789571183.7797817,68319292.25,52523000.0,75706652.2,73437973.738,95524444.3397035,105853495.34595321,209916335.75,161381000.0,232614573.4,225643882.486,293506280.14366454,325243092.2153204,231364402.5,177870000.0,256381818.0,248698901.22,323495095.761915,358474596.218508,,257007388.0,284797577.6,276263134.304,359349271.94592804,398205681.7857857,25480391.75,28235584.6,27389457.334000003,35626836.6272005,39479163.80122761,0.13406453720767586,0.41192371111916565,0.4540117516731585,high,True,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history,Full accounts made up to 31 May 2016,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from the borrowings note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2016/17,2017-06-30,GBP,1.1823,1.117737,1.3215,1.374914,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2016 and 2017.,473375000,473375000.0,559671262.5,625565062.5,650849914.75,769499854.208925,860098162.3421249,51868000,51868000.0,61323536.4,68543562.0,71314039.352,84314588.7258696,94241503.003668,203494000,203494000.0,240590956.2,268917321.0,279786749.516,330791873.9527668,369738189.485394,218013000,218013000.0,257756769.89999998,288104179.5,299749125.88199997,354393391.5302886,396118469.853063,255362000.0,255362000.0,301914492.59999996,337460883.0,351100788.868,415106462.6786363,463979692.489062,264133000,264133000.0,312284445.9,349051759.5,363160159.562,429364256.65015256,479916150.861183,0.5579783469764985,47616000.0,47616000.0,56296396.8,62924543.99999999,65467905.024,77402704.10987519,86515836.48921598,104000.0,104000.0,559671262.5,473375000.0,625565062.5,650849914.75,769499854.208925,860098162.3421249,61323536.4,51868000.0,68543562.0,71314039.352,84314588.7258696,94241503.003668,240590956.2,203494000.0,268917321.0,279786749.516,330791873.9527668,369738189.485394,257756769.89999998,218013000.0,288104179.5,299749125.88199997,354393391.5302886,396118469.853063,,312284445.9,349051759.5,363160159.562,429364256.65015256,479916150.861183,122959.2,137436.0,142991.05599999998,169058.3255088,188962.680504,0.10957063638764193,0.4298790599419065,0.4605503036704515,high,True,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history,Full accounts made up to 30 June 2017,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. This filing covers a 13 month period ended 30 June 2017. Net debt has been computed from the borrowings note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2017/18,2018-06-30,GBP,1.1359,1.154943,1.3119,1.340755,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2017 and 2018.,500456000,500456000.0,568467970.4,656548226.4,670988884.28,762176273.653652,880270317.2869319,56621000,56621000.0,64315793.9,74281089.9,75914888.85499999,86231722.2503945,99592742.6888745,211520000,211520000.0,240265567.99999997,277493088.0,283596497.59999996,322137261.6238399,372050245.20144,232315000,232315000.0,263886608.49999997,304774048.5,311477497.825,353807289.77941746,408627329.3966175,268141000.0,268141000.0,304581361.9,351774177.90000004,359511386.455,408368983.87423444,471642987.8903145,259634000,259634000.0,294918260.59999996,340613844.6,348105583.66999996,395413132.49075294,456679715.216673,0.5187948590885113,38102000.0,38102000.0,43280061.8,49986013.800000004,51085447.01,58027959.25865899,67018997.932419,10438000.0,10438000.0,568467970.4,500456000.0,656548226.4,670988884.28,762176273.653652,880270317.2869319,64315793.9,56621000.0,74281089.9,75914888.85499999,86231722.2503945,99592742.6888745,240265567.99999997,211520000.0,277493088.0,283596497.59999996,322137261.6238399,372050245.20144,263886608.49999997,232315000.0,304774048.5,311477497.825,353807289.77941746,408627329.3966175,,294918260.59999996,340613844.6,348105583.66999996,395413132.49075294,456679715.216673,11856524.2,13693612.200000001,13994800.69,15896694.103770997,18359779.025211,0.11313881739853254,0.4226545390603769,0.46420664354109054,high,True,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0,Full accounts made up to 30 June 2018,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The prior period covered 13 months, so the comparative season is not fully comparable. Net debt has been computed from borrowings in the finance lease note less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2018/19,2019-06-30,GBP,1.1355,1.149978,1.3058,1.313149,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2018 and 2019.,535169000,535169000.0,607684399.5,698823680.2,702756637.181,797980161.5190254,917659616.8309498,55007000,55007000.0,62460448.5,71828140.60000001,72232387.043,82019875.48732649,94321051.00074941,253176000,253176000.0,287481348.0,330597220.8,332457811.224,377505844.644852,434123409.8962992,226986000,226986000.0,257742603.0,296398318.8,298066438.914,338454441.38684696,389215155.9339012,308183000.0,308183000.0,349941796.5,402425361.40000004,404690198.26699996,459525720.1321785,528444460.8970486,315257000,315257000.0,357974323.5,411662590.6,413979414.293,470073624.92970145,540574319.1837994,0.5890793375550527,-64282000.0,-64282000.0,-72992211.0,-83939435.60000001,-84411844.01799999,-95849648.88243899,-110224985.9187044,10079000.0,10079000.0,607684399.5,535169000.0,698823680.2,702756637.181,797980161.5190254,917659616.8309498,62460448.5,55007000.0,71828140.60000001,72232387.043,82019875.48732649,94321051.00074941,287481348.0,253176000.0,330597220.8,332457811.224,377505844.644852,434123409.8962992,257742603.0,226986000.0,296398318.8,298066438.914,338454441.38684696,389215155.9339012,,357974323.5,411662590.6,413979414.293,470073624.92970145,540574319.1837994,11444704.5,13161158.200000001,13235228.771,15028602.269470498,17282561.7291718,0.10278435410122784,0.47307672903325865,0.4241389168655135,high,True,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0,Full accounts made up to 30 June 2019,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from finance lease borrowings less cash at bank and in hand from the balance sheet."
