transfer_id,player_id,player_name,season,window,date,buying_club_id,buying_club_name,selling_club_id,selling_club_name,fee_eur,fee_type,transfer_type,position,age,source_name,source_endpoint,collected_at_utc,confidence_level,notes
5822476,111455,Granit Xhaka,2025/26,,2025-07-30,289,Sunderland,15,Leverkusen,15000000.0,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
4483523,111455,Granit Xhaka,2023/24,,2023-06-07,15,Leverkusen,11,Arsenal,15000000.0,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
1489516,111455,Granit Xhaka,2016/17,,2016-01-07,11,Arsenal,18,Mönchengladbach,45000000.0,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
718530,111455,Granit Xhaka,2012/13,,2012-01-07,18,Mönchengladbach,26,Basel,8500000.0,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
432932,111455,Granit Xhaka,2010/11,,2010-01-07,26,Basel,5299,FC Basel U21,,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
354026,111455,Granit Xhaka,2008/09,,2008-01-07,5299,FC Basel U21,14322,FC Basel U18,,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
773441,111455,Granit Xhaka,2007/08,,2007-01-07,14322,FC Basel U18,32336,FC Basel U16,,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
2144580,111455,Granit Xhaka,2006/07,,2006-01-07,32336,FC Basel U16,42366,FC Basel Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
2144579,111455,Granit Xhaka,2005/06,,2005-01-07,42366,FC Basel Yth.,42366,FC Basel Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
2144578,111455,Granit Xhaka,2002/03,,2003-01-01,42366,FC Basel Yth.,43575,Concordia Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/111455/transfers,2026-04-27T17:12:07.499428+00:00,medium,
3063096,111873,Emiliano Martínez,2020/21,,2020-09-16,405,Aston Villa,11,Arsenal,17400000.0,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
2379298,111873,Emiliano Martínez,2018/19,,2019-05-31,11,Arsenal,1032,Reading,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
2379297,111873,Emiliano Martínez,2018/19,,2019-01-23,1032,Reading,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
1864776,111873,Emiliano Martínez,2017/18,,2018-06-30,11,Arsenal,3709,Getafe,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
1864775,111873,Emiliano Martínez,2017/18,,2017-02-08,3709,Getafe,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
1316294,111873,Emiliano Martínez,2015/16,,2016-05-31,11,Arsenal,543,Wolves,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
1316293,111873,Emiliano Martínez,2015/16,,2015-11-08,543,Wolves,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
1216232,111873,Emiliano Martínez,2014/15,,2015-04-05,11,Arsenal,1194,Rotherham,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
1216231,111873,Emiliano Martínez,2014/15,,2015-03-20,1194,Rotherham,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
964570,111873,Emiliano Martínez,2013/14,,2014-05-31,11,Arsenal,1035,Sheff Wed,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
964569,111873,Emiliano Martínez,2013/14,,2013-10-15,1035,Sheff Wed,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
611487,111873,Emiliano Martínez,2012/13,,2012-01-07,11,Arsenal,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
714600,111873,Emiliano Martínez,2011/12,,2012-07-05,9249,Arsenal Res.,988,Oxford United,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
714599,111873,Emiliano Martínez,2011/12,,2012-04-05,988,Oxford United,9249,Arsenal Res.,,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
484686,111873,Emiliano Martínez,2010/11,,2010-01-07,9249,Arsenal Res.,15102,Indep'te U20,1500000.0,,,,,transfermarkt_api,http://localhost:8000/players/111873/transfers,2026-04-27T17:11:31.834410+00:00,medium,
5488998,112988,Cédric Soares,2024/25,,2025-01-29,585,São Paulo,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
5021458,112988,Cédric Soares,2024/25,,2024-01-07,515,Without Club,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
4254269,112988,Cédric Soares,2022/23,,2023-06-30,11,Arsenal,931,Fulham,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
4254258,112988,Cédric Soares,2022/23,,2023-01-31,931,Fulham,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
2942228,112988,Cédric Soares,2020/21,,2020-01-07,11,Arsenal,180,Southampton,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
2780161,112988,Cédric Soares,2019/20,,2020-06-30,180,Southampton,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
2780160,112988,Cédric Soares,2019/20,,2020-01-31,11,Arsenal,180,Southampton,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
2383043,112988,Cédric Soares,2018/19,,2019-06-30,180,Southampton,46,Inter,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
2383042,112988,Cédric Soares,2018/19,,2019-01-26,46,Inter,180,Southampton,500000.0,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
1263058,112988,Cédric Soares,2015/16,,2015-01-07,180,Southampton,336,Sporting,7000000.0,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
591495,112988,Cédric Soares,2011/12,,2012-06-30,336,Sporting,2990,Coimbra,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
586035,112988,Cédric Soares,2011/12,,2011-01-07,2990,Coimbra,336,Sporting,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
460321,112988,Cédric Soares,2010/11,,2010-01-08,336,Sporting,10283,Sporting U19,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
1514256,112988,Cédric Soares,2008/09,,2008-01-07,10283,Sporting U19,48365,Sporting U17,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
1723955,112988,Cédric Soares,2006/07,,2006-01-07,48365,Sporting U17,53956,Sporting Sub-15,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
1723956,112988,Cédric Soares,2004/05,,2004-01-07,53956,Sporting Sub-15,53957,Sporting Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/112988/transfers,2026-04-27T17:12:04.562222+00:00,medium,
5896751,128969,Mathew Ryan,2025/26,,2025-08-26,3368,Levante,826,Lens,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
5470451,128969,Mathew Ryan,2024/25,,2025-01-21,826,Lens,12,Roma,750000.0,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
5127435,128969,Mathew Ryan,2024/25,,2024-07-17,12,Roma,1090,AZ Alkmaar,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
4213611,128969,Mathew Ryan,2022/23,,2023-09-01,1090,AZ Alkmaar,190,Copenhagen,500000.0,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
4001730,128969,Mathew Ryan,2022/23,,2022-09-08,190,Copenhagen,681,Real Sociedad,500000.0,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
3640975,128969,Mathew Ryan,2021/22,,2021-12-07,681,Real Sociedad,1237,Brighton,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
3215857,128969,Mathew Ryan,2020/21,,2021-06-30,1237,Brighton,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
3215856,128969,Mathew Ryan,2020/21,,2021-01-22,11,Arsenal,1237,Brighton,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
1795204,128969,Mathew Ryan,2017/18,,2017-01-07,1237,Brighton,1049,Valencia,6000000.0,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
1689588,128969,Mathew Ryan,2016/17,,2017-06-30,1049,Valencia,1184,Genk,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
1689587,128969,Mathew Ryan,2016/17,,2017-01-30,1184,Genk,1049,Valencia,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
1293836,128969,Mathew Ryan,2015/16,,2015-07-21,1049,Valencia,2282,Club Brugge,7000000.0,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
878054,128969,Mathew Ryan,2013/14,,2013-01-07,2282,Club Brugge,6954,Central Coast,125000.0,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
439510,128969,Mathew Ryan,2009/10,,2010-06-30,6954,Central Coast,11375,Blacktown City,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
434269,128969,Mathew Ryan,2009/10,,2010-01-03,11375,Blacktown City,6954,Central Coast,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
3640976,128969,Mathew Ryan,2008/09,,2009-01-04,6954,Central Coast,11375,Blacktown City,,,,,,transfermarkt_api,http://localhost:8000/players/128969/transfers,2026-04-27T17:11:34.727362+00:00,medium,
5018447,160438,Mohamed Elneny,2024/25,,2024-07-30,2524,Al-Jazira,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
2628871,160438,Mohamed Elneny,2019/20,,2020-03-08,11,Arsenal,114,Besiktas,,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
2628870,160438,Mohamed Elneny,2019/20,,2019-02-09,114,Besiktas,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
1405941,160438,Mohamed Elneny,2015/16,,2016-01-14,11,Arsenal,26,Basel,12500000.0,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
867273,160438,Mohamed Elneny,2013/14,,2013-01-07,26,Basel,3369,El Mokawloon,640000.0,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
830318,160438,Mohamed Elneny,2012/13,,2013-06-30,3369,El Mokawloon,26,Basel,,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
830281,160438,Mohamed Elneny,2012/13,,2013-01-29,26,Basel,3369,El Mokawloon,,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
605662,160438,Mohamed Elneny,2010/11,,2010-01-07,3369,El Mokawloon,42123,Mokawloon U23,,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
1390336,160438,Mohamed Elneny,2008/09,,2008-01-07,42123,Mokawloon U23,15897,Al Ahly U19,,,,,,transfermarkt_api,http://localhost:8000/players/160438/transfers,2026-04-27T17:12:09.058323+00:00,medium,
4513243,191217,Héctor Bellerín,2023/24,,2023-07-18,150,Real Betis,336,Sporting,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
4253770,191217,Héctor Bellerín,2022/23,,2023-01-31,336,Sporting,131,Barcelona,1000000.0,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
4052323,191217,Héctor Bellerín,2022/23,,2022-01-09,131,Barcelona,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
3531001,191217,Héctor Bellerín,2021/22,,2022-06-30,11,Arsenal,150,Real Betis,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
3531000,191217,Héctor Bellerín,2021/22,,2021-08-31,150,Real Betis,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
1402760,191217,Héctor Bellerín,2014/15,,2014-01-07,11,Arsenal,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
977659,191217,Héctor Bellerín,2013/14,,2014-02-18,9249,Arsenal U21,1010,Watford,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
977658,191217,Héctor Bellerín,2013/14,,2013-11-22,1010,Watford,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
742375,191217,Héctor Bellerín,2012/13,,2012-01-07,9249,Arsenal U21,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
610795,191217,Héctor Bellerín,2011/12,,2011-01-07,5679,Arsenal U18,14321,Barça U16,500000.0,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
4050997,191217,Héctor Bellerín,2010/11,,2010-01-07,14321,Barça U16,70295,Barça Youth,,,,,,transfermarkt_api,http://localhost:8000/players/191217/transfers,2026-04-27T17:12:01.590530+00:00,medium,
4864352,205657,Rúnar Alex Rúnarsson,2023/24,,2024-01-02,190,Copenhagen,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
4592256,205657,Rúnar Alex Rúnarsson,2023/24,,2024-01-31,11,Arsenal,603,Cardiff,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
4592255,205657,Rúnar Alex Rúnarsson,2023/24,,2023-08-18,603,Cardiff,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
4016720,205657,Rúnar Alex Rúnarsson,2022/23,,2023-06-30,11,Arsenal,11282,Alanyaspor,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
4016719,205657,Rúnar Alex Rúnarsson,2022/23,,2022-08-15,11282,Alanyaspor,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
3530678,205657,Rúnar Alex Rúnarsson,2021/22,,2022-06-30,11,Arsenal,2727,OH Leuven,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
3530677,205657,Rúnar Alex Rúnarsson,2021/22,,2021-08-31,2727,OH Leuven,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
3071550,205657,Rúnar Alex Rúnarsson,2020/21,,2020-09-21,11,Arsenal,2969,Dijon,2000000.0,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
2137286,205657,Rúnar Alex Rúnarsson,2018/19,,2018-01-07,2969,Dijon,2778,Nordsjaelland,1600000.0,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
1008209,205657,Rúnar Alex Rúnarsson,2013/14,,2014-01-30,2778,Nordsjaelland,3237,KR Reykjavík,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
693481,205657,Rúnar Alex Rúnarsson,2013/14,,2013-12-14,3237,KR Reykjavík,23651,KR U19,,,,,,transfermarkt_api,http://localhost:8000/players/205657/transfers,2026-04-27T17:11:36.255638+00:00,medium,
6123540,205757,Dejan Iliev,2025/26,,2026-01-16,455,FC Rapid 1923,952,UTA Arad,60000.0,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
5063613,205757,Dejan Iliev,2024/25,,2024-01-07,952,UTA Arad,282,FK Sarajevo,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
4763031,205757,Dejan Iliev,2023/24,,2024-07-02,282,FK Sarajevo,1008,HJK Helsinki,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
4266503,205757,Dejan Iliev,2022/23,,2023-08-02,1008,HJK Helsinki,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
4114483,205757,Dejan Iliev,2022/23,,2022-10-17,515,Without Club,7918,AS Trencin,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
3698582,205757,Dejan Iliev,2021/22,,2022-02-02,7918,AS Trencin,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
3462052,205757,Dejan Iliev,2021/22,,2021-12-31,11,Arsenal,31297,SKF Sered,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
3462051,205757,Dejan Iliev,2021/22,,2021-07-26,31297,SKF Sered,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
3094613,205757,Dejan Iliev,2020/21,,2021-01-31,11,Arsenal,3054,Shrewsbury,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
3094612,205757,Dejan Iliev,2020/21,,2020-08-10,3054,Shrewsbury,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
2758247,205757,Dejan Iliev,2019/20,,2020-07-31,11,Arsenal,2300,Jagiellonia,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
2758241,205757,Dejan Iliev,2019/20,,2020-01-14,2300,Jagiellonia,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
2554122,205757,Dejan Iliev,2019/20,,2019-12-31,11,Arsenal,31297,SKF Sered,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
2554121,205757,Dejan Iliev,2019/20,,2019-07-13,31297,SKF Sered,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
2501877,205757,Dejan Iliev,2018/19,,2018-01-07,11,Arsenal,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
956194,205757,Dejan Iliev,2013/14,,2013-01-07,9249,Arsenal U21,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
778346,205757,Dejan Iliev,2012/13,,2012-08-30,5679,Arsenal U18,35246,Belasica,,,,,,transfermarkt_api,http://localhost:8000/players/205757/transfers,2026-04-27T17:11:40.678971+00:00,medium,
6112562,210178,Pablo Marí,2025/26,,2026-11-01,1114,Al-Hilal,430,Fiorentina,2000000.0,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
5486288,210178,Pablo Marí,2024/25,,2025-01-28,430,Fiorentina,2919,Monza,2700000.0,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
4383864,210178,Pablo Marí,2023/24,,2023-01-07,2919,Monza,11,Arsenal,6200000.0,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
4006662,210178,Pablo Marí,2022/23,,2023-06-30,11,Arsenal,2919,Monza,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
4006661,210178,Pablo Marí,2022/23,,2022-11-08,2919,Monza,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
3704056,210178,Pablo Marí,2021/22,,2022-06-30,11,Arsenal,410,Udinese,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
3704055,210178,Pablo Marí,2021/22,,2022-01-20,410,Udinese,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
2942227,210178,Pablo Marí,2020/21,,2020-01-07,11,Arsenal,614,Flamengo,6000000.0,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
2777580,210178,Pablo Marí,2019/20,,2020-06-30,614,Flamengo,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
2777579,210178,Pablo Marí,2019/20,,2020-01-29,11,Arsenal,614,Flamengo,8000000.0,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
2550242,210178,Pablo Marí,2019/20,,2019-11-07,614,Flamengo,281,Man City,1700000.0,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
2155064,210178,Pablo Marí,2018/19,,2019-06-30,281,Man City,897,Dep. La Coruña,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
2155063,210178,Pablo Marí,2018/19,,2018-01-07,897,Dep. La Coruña,281,Man City,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
1806359,210178,Pablo Marí,2017/18,,2018-06-30,281,Man City,132,NAC Breda,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
1806358,210178,Pablo Marí,2017/18,,2017-01-07,132,NAC Breda,281,Man City,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
1572071,210178,Pablo Marí,2016/17,,2017-06-30,281,Man City,12321,Girona,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
1572070,210178,Pablo Marí,2016/17,,2016-08-16,12321,Girona,281,Man City,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
1571722,210178,Pablo Marí,2016/17,,2016-08-15,281,Man City,5648,Gimnàstic,200000.0,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
944494,210178,Pablo Marí,2013/14,,2013-02-09,5648,Gimnàstic,8494,RCD Mallorca B ,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
1461464,210178,Pablo Marí,2010/11,,2010-01-07,8494,RCD Mallorca B ,14742,Mallorca U19,,,,,,transfermarkt_api,http://localhost:8000/players/210178/transfers,2026-04-27T17:11:52.704082+00:00,medium,
5118003,215118,Calum Chambers,2024/25,,2024-07-14,603,Cardiff,405,Aston Villa,,,,,,transfermarkt_api,http://localhost:8000/players/215118/transfers,2026-04-27T17:11:51.072834+00:00,medium,
3716041,215118,Calum Chambers,2021/22,,2022-01-27,405,Aston Villa,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/215118/transfers,2026-04-27T17:11:51.072834+00:00,medium,
2214798,215118,Calum Chambers,2018/19,,2019-05-31,11,Arsenal,931,Fulham,,,,,,transfermarkt_api,http://localhost:8000/players/215118/transfers,2026-04-27T17:11:51.072834+00:00,medium,
2214783,215118,Calum Chambers,2018/19,,2018-07-08,931,Fulham,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/215118/transfers,2026-04-27T17:11:51.072834+00:00,medium,
1586870,215118,Calum Chambers,2016/17,,2017-05-31,11,Arsenal,641,Middlesbrough,,,,,,transfermarkt_api,http://localhost:8000/players/215118/transfers,2026-04-27T17:11:51.072834+00:00,medium,
1586869,215118,Calum Chambers,2016/17,,2016-08-30,641,Middlesbrough,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/215118/transfers,2026-04-27T17:11:51.072834+00:00,medium,
1097332,215118,Calum Chambers,2014/15,,2014-07-28,11,Arsenal,180,Southampton,20230000.0,,,,,transfermarkt_api,http://localhost:8000/players/215118/transfers,2026-04-27T17:11:51.072834+00:00,medium,
